millis,gain_hex,conv_hex,gain_x,conv_ms,uva_raw,uvb_raw,uvc_raw,uva_mw,uvb_mw,uvc_mw,temp_c
54086881,0x3,0x1,256,2,49,49,89,32.539063,36.175781,28.855469,21.000
54086894,0x3,0x2,256,4,51,51,93,16.933594,18.826172,15.076172,21.000
54086913,0x3,0x3,256,8,51,51,93,8.466797,9.413086,7.538086,21.000
54086943,0x3,0x4,256,16,52,52,94,4.316406,4.798828,3.809570,21.000
54086991,0x3,0x5,256,32,52,52,95,2.158203,2.399414,1.925049,21.000
54087072,0x3,0x6,256,64,51,52,94,1.058350,1.199707,0.952393,21.000
54087222,0x3,0x7,256,128,51,51,93,0.529175,0.588318,0.471130,21.000
54087515,0x3,0x8,256,256,52,52,95,0.269775,0.299927,0.240631,21.000
54088093,0x3,0x9,256,512,51,52,94,0.132294,0.149963,0.119049,20.950
54089237,0x3,0xA,256,1024,53,53,96,0.068741,0.076424,0.060791,20.950
54091511,0x3,0xB,256,2048,53,54,97,0.034370,0.038933,0.030712,21.000
54096044,0x3,0xC,256,4096,57,56,102,0.018482,0.020187,0.016148,20.950
54105105,0x3,0xD,256,8192,63,62,111,0.010214,0.011175,0.008786,21.000
54123212,0x3,0xE,256,16384,76,76,133,0.006161,0.006849,0.005264,20.950
54124225,0x2,0x0,512,1,81,82,145,53.789063,60.539063,47.011719,21.000
54124238,0x2,0x1,512,2,97,98,175,32.207031,36.175781,28.369141,21.000
54124251,0x2,0x2,512,4,104,104,185,17.265625,19.195313,14.995117,21.000
54124270,0x2,0x3,512,8,101,102,182,8.383789,9.413086,7.375977,21.000
54124301,0x2,0x4,512,16,104,104,186,4.316406,4.798828,3.769043,21.000
54124348,0x2,0x5,512,32,103,103,184,2.137451,2.376343,1.864258,21.000
54124430,0x2,0x6,512,64,102,104,184,1.058350,1.199707,0.932129,20.950
54124580,0x2,0x7,512,128,102,104,184,0.529175,0.599854,0.466064,21.000
54124873,0x2,0x8,512,256,103,103,183,0.267181,0.297043,0.231766,21.000
54125451,0x2,0x9,512,512,102,103,184,0.132294,0.148521,0.116516,21.000
54126593,0x2,0xA,512,1024,105,105,187,0.068092,0.075703,0.059208,21.000
54128866,0x2,0xB,512,2048,109,109,193,0.035343,0.039293,0.030554,21.000
54133404,0x2,0xC,512,4096,117,117,204,0.018969,0.021089,0.016148,21.000
54142467,0x2,0xD,512,8192,131,131,225,0.010619,0.011806,0.008905,21.000
54160578,0x2,0xE,512,16384,163,162,271,0.006607,0.007300,0.005363,20.950
54161591,0x1,0x0,1024,1,155,156,274,51.464844,57.585938,44.417969,20.800
54161604,0x1,0x1,1024,2,187,188,332,31.044922,34.699219,26.910156,21.000
54161617,0x1,0x2,1024,4,195,195,345,16.186523,17.995605,13.981934,21.000
54161636,0x1,0x3,1024,8,195,196,346,8.093262,9.043945,7.011230,20.950
54161667,0x1,0x4,1024,16,197,198,349,4.088135,4.568115,3.536011,20.900
54161714,0x1,0x5,1024,32,198,199,351,2.054443,2.295593,1.778137,21.000
54161796,0x1,0x6,1024,64,194,195,344,1.006470,1.124725,0.871338,21.000
54161951,0x1,0x7,1024,128,197,197,347,0.511017,0.568130,0.439468,20.950
54162244,0x1,0x8,1024,256,197,198,350,0.255508,0.285507,0.221634,21.000
54162821,0x1,0x9,1024,512,200,201,353,0.129700,0.144917,0.111767,21.000
54163965,0x1,0xA,1024,1024,204,205,359,0.066147,0.073900,0.056833,21.000
54166240,0x1,0xB,1024,2048,211,212,369,0.034208,0.038212,0.029208,20.950
54170774,0x1,0xC,1024,4096,227,228,393,0.018401,0.020548,0.015554,21.000
54179835,0x1,0xD,1024,8192,265,264,446,0.010741,0.011896,0.008826,20.950
54197951,0x1,0xE,1024,16384,333,330,544,0.006748,0.007435,0.005383,20.950
54198964,0x0,0x0,2048,1,288,288,491,47.812500,53.156250,39.797852,21.000
54198977,0x0,0x1,2048,2,357,356,610,29.633789,32.853516,24.721680,21.000
54198990,0x0,0x2,2048,4,373,374,642,15.480957,17.257324,13.009277,20.950
54199009,0x0,0x3,2048,8,371,371,638,7.698975,8.559448,6.464111,20.950
54199040,0x0,0x4,2048,16,371,371,639,3.849487,4.279724,3.237122,21.000
54199087,0x0,0x5,2048,32,371,371,638,1.924744,2.139862,1.616028,20.950
54199169,0x0,0x6,2048,64,374,374,641,0.970154,1.078583,0.811813,20.950
54199319,0x0,0x7,2048,128,368,369,633,0.477295,0.532082,0.400841,20.950
54199612,0x0,0x8,2048,256,376,377,646,0.243835,0.271809,0.204536,20.950
54200190,0x0,0x9,2048,512,378,378,649,0.122566,0.136265,0.102743,21.000
54201333,0x0,0xA,2048,1024,390,390,665,0.063229,0.070295,0.052638,20.950
54203606,0x0,0xB,2048,2048,404,403,684,0.032749,0.036319,0.027071,20.950
54208139,0x0,0xC,2048,4096,441,439,739,0.017874,0.019782,0.014624,21.000
54217198,0x0,0xD,2048,8192,510,507,839,0.010335,0.011423,0.008301,20.950
54235307,0x0,0xE,2048,16384,650,642,1040,0.006586,0.007232,0.005145,20.950
54237321,0xB,0x0,1,1,0,1,1,0.000000,378.000000,166.000000,21.000
54237334,0xB,0x1,1,2,1,1,1,170.000000,189.000000,83.000000,21.000
54237347,0xB,0x2,1,4,1,1,1,85.000000,94.500000,41.500000,21.000
54237366,0xB,0x3,1,8,1,1,1,42.500000,47.250000,20.750000,21.000
54237396,0xB,0x4,1,16,1,1,1,21.250000,23.625000,10.375000,21.000
54237444,0xB,0x5,1,32,1,1,1,10.625000,11.812500,5.187500,21.050
54237524,0xB,0x6,1,64,0,1,1,0.000000,5.906250,2.593750,21.000
54237674,0xB,0x7,1,128,1,1,1,2.656250,2.953125,1.296875,21.000
54237966,0xB,0x8,1,256,1,1,1,1.328125,1.476563,0.648438,21.000
54238539,0xB,0x9,1,512,1,1,1,0.664063,0.738281,0.324219,21.050
54239677,0xB,0xA,1,1024,1,1,1,0.332031,0.369141,0.162109,21.000
54241945,0xB,0xB,1,2048,1,1,1,0.166016,0.184570,0.081055,21.000
54246469,0xB,0xC,1,4096,1,1,1,0.083008,0.092285,0.040527,21.050
54255505,0xB,0xD,1,8192,1,1,1,0.041504,0.046143,0.020264,21.050
54273572,0xB,0xE,1,16384,0,1,1,0.000000,0.023071,0.010132,21.050
54274585,0xA,0x0,2,1,1,1,1,170.000000,189.000000,83.000000,21.200
54274598,0xA,0x1,2,2,1,1,1,85.000000,94.500000,41.500000,21.000
54274611,0xA,0x2,2,4,1,1,1,42.500000,47.250000,20.750000,21.050
54274630,0xA,0x3,2,8,1,1,1,21.250000,23.625000,10.375000,21.000
54274661,0xA,0x4,2,16,1,1,1,10.625000,11.812500,5.187500,21.050
54274708,0xA,0x5,2,32,1,1,1,5.312500,5.906250,2.593750,21.050
54274790,0xA,0x6,2,64,1,1,1,2.656250,2.953125,1.296875,21.000
54274940,0xA,0x7,2,128,1,1,1,1.328125,1.476563,0.648438,21.050
54275233,0xA,0x8,2,256,1,1,1,0.664063,0.738281,0.324219,21.050
54275805,0xA,0x9,2,512,1,1,1,0.332031,0.369141,0.162109,21.000
54276944,0xA,0xA,2,1024,1,1,1,0.166016,0.184570,0.081055,21.000
54279212,0xA,0xB,2,2048,1,1,1,0.083008,0.092285,0.040527,21.050
54283739,0xA,0xC,2,4096,1,1,1,0.041504,0.046143,0.020264,21.000
54292778,0xA,0xD,2,8192,1,1,1,0.020752,0.023071,0.010132,21.050
54310849,0xA,0xE,2,16384,1,1,1,0.010376,0.011536,0.005066,21.050
54311862,0x9,0x0,4,1,1,1,2,85.000000,94.500000,83.000000,21.000
54311875,0x9,0x1,4,2,1,1,2,42.500000,47.250000,41.500000,21.000
54311889,0x9,0x2,4,4,1,1,2,21.250000,23.625000,20.750000,21.000
54311908,0x9,0x3,4,8,1,1,2,10.625000,11.812500,10.375000,21.050
54311938,0x9,0x4,4,16,1,1,2,5.312500,5.906250,5.187500,21.050
54311985,0x9,0x5,4,32,1,1,2,2.656250,2.953125,2.593750,21.050
54312067,0x9,0x6,4,64,1,1,2,1.328125,1.476563,1.296875,21.050
54312216,0x9,0x7,4,128,1,1,2,0.664063,0.738281,0.648438,21.050
54312509,0x9,0x8,4,256,1,1,2,0.332031,0.369141,0.324219,21.050
54313081,0x9,0x9,4,512,1,1,2,0.166016,0.184570,0.162109,21.050
54314219,0x9,0xA,4,1024,1,1,2,0.083008,0.092285,0.081055,21.050
54316486,0x9,0xB,4,2048,1,1,2,0.041504,0.046143,0.040527,21.000
54321006,0x9,0xC,4,4096,1,1,2,0.020752,0.023071,0.020264,21.000
54330038,0x9,0xD,4,8192,1,1,2,0.010376,0.011536,0.010132,21.000
54348087,0x9,0xE,4,16384,2,2,2,0.010376,0.011536,0.005066,21.000
54349100,0x8,0x0,8,1,2,2,3,85.000000,94.500000,62.250000,21.200
54349113,0x8,0x1,8,2,2,2,3,42.500000,47.250000,31.125000,21.100
54349126,0x8,0x2,8,4,2,2,3,21.250000,23.625000,15.562500,21.000
54349145,0x8,0x3,8,8,2,2,3,10.625000,11.812500,7.781250,21.050
54349176,0x8,0x4,8,16,2,2,3,5.312500,5.906250,3.890625,21.000
54349223,0x8,0x5,8,32,2,2,3,2.656250,2.953125,1.945313,21.000
54349305,0x8,0x6,8,64,2,2,3,1.328125,1.476563,0.972656,21.000
54349455,0x8,0x7,8,128,2,2,3,0.664063,0.738281,0.486328,21.000
54349748,0x8,0x8,8,256,2,2,3,0.332031,0.369141,0.243164,21.000
54350320,0x8,0x9,8,512,2,2,3,0.166016,0.184570,0.121582,21.050
54351459,0x8,0xA,8,1024,2,2,3,0.083008,0.092285,0.060791,21.050
54353722,0x8,0xB,8,2048,2,2,3,0.041504,0.046143,0.030396,21.000
54358244,0x8,0xC,8,4096,2,2,4,0.020752,0.023071,0.020264,21.000
54367272,0x8,0xD,8,8192,2,2,4,0.010376,0.011536,0.010132,21.000
54385319,0x8,0xE,8,16384,3,3,4,0.007782,0.008652,0.005066,21.000
54386332,0x7,0x0,16,1,3,3,5,63.750000,70.875000,51.875000,21.200
54386345,0x7,0x1,16,2,4,4,6,42.500000,47.250000,31.125000,21.000
54386358,0x7,0x2,16,4,4,4,6,21.250000,23.625000,15.562500,21.000
54386377,0x7,0x3,16,8,4,4,6,10.625000,11.812500,7.781250,21.000
54386408,0x7,0x4,16,16,3,4,6,3.984375,5.906250,3.890625,21.000
54386455,0x7,0x5,16,32,4,4,6,2.656250,2.953125,1.945313,21.000
54386537,0x7,0x6,16,64,4,4,6,1.328125,1.476563,0.972656,21.000
54386688,0x7,0x7,16,128,4,4,6,0.664063,0.738281,0.486328,21.000
54386979,0x7,0x8,16,256,4,4,6,0.332031,0.369141,0.243164,21.050
54387553,0x7,0x9,16,512,4,4,6,0.166016,0.184570,0.121582,21.000
54388691,0x7,0xA,16,1024,4,4,6,0.083008,0.092285,0.060791,21.000
54390959,0x7,0xB,16,2048,4,4,6,0.041504,0.046143,0.030396,21.000
54395476,0x7,0xC,16,4096,4,4,7,0.020752,0.023071,0.017731,21.000
54404502,0x7,0xD,16,8192,4,4,7,0.010376,0.011536,0.008865,21.050
54422546,0x7,0xE,16,16384,5,5,8,0.006485,0.007210,0.005066,21.050
54423560,0x6,0x0,32,1,6,6,10,63.750000,70.875000,51.875000,21.000
54423573,0x6,0x1,32,2,7,7,11,37.187500,41.343750,28.531250,21.000
54423586,0x6,0x2,32,4,7,7,12,18.593750,20.671875,15.562500,21.050
54423605,0x6,0x3,32,8,7,7,12,9.296875,10.335938,7.781250,21.000
54423635,0x6,0x4,32,16,7,7,12,4.648438,5.167969,3.890625,21.050
54423683,0x6,0x5,32,32,7,7,12,2.324219,2.583984,1.945313,21.000
54423765,0x6,0x6,32,64,7,7,12,1.162109,1.291992,0.972656,21.000
54423915,0x6,0x7,32,128,7,7,12,0.581055,0.645996,0.486328,21.000
54424207,0x6,0x8,32,256,7,7,12,0.290527,0.322998,0.243164,21.000
54424780,0x6,0x9,32,512,7,7,12,0.145264,0.161499,0.121582,21.000
54425918,0x6,0xA,32,1024,7,7,12,0.072632,0.080750,0.060791,21.000
54428185,0x6,0xB,32,2048,7,7,12,0.036316,0.040375,0.030396,21.000
54432706,0x6,0xC,32,4096,7,7,13,0.018158,0.020187,0.016464,21.000
54441735,0x6,0xD,32,8192,8,8,14,0.010376,0.011536,0.008865,21.000
54459781,0x6,0xE,32,16384,9,9,16,0.005836,0.006489,0.005066,21.000
54460795,0x5,0x0,64,1,11,11,19,58.437500,64.968750,49.281250,21.200
54460808,0x5,0x1,64,2,12,13,22,31.875000,38.390625,28.531250,21.000
54460822,0x5,0x2,64,4,13,13,24,17.265625,19.195313,15.562500,20.950
54460840,0x5,0x3,64,8,13,13,23,8.632813,9.597656,7.457031,21.000
54460871,0x5,0x4,64,16,13,13,24,4.316406,4.798828,3.890625,21.000
54460918,0x5,0x5,64,32,13,13,24,2.158203,2.399414,1.945313,21.000
54461000,0x5,0x6,64,64,13,13,23,1.079102,1.199707,0.932129,21.000
54461150,0x5,0x7,64,128,13,13,23,0.539551,0.599854,0.466064,21.000
54461442,0x5,0x8,64,256,13,13,24,0.269775,0.299927,0.243164,21.000
54462014,0x5,0x9,64,512,13,13,24,0.134888,0.149963,0.121582,20.900
54463151,0x5,0xA,64,1024,13,13,24,0.067444,0.074982,0.060791,21.000
54465413,0x5,0xB,64,2048,14,14,25,0.036316,0.040375,0.031662,21.000
54469936,0x5,0xC,64,4096,14,14,26,0.018158,0.020187,0.016464,21.000
54478965,0x5,0xD,64,8192,15,15,27,0.009727,0.010815,0.008549,20.950
54497009,0x5,0xE,64,16384,17,17,31,0.005512,0.006128,0.004908,21.000
54498022,0x4,0x0,128,1,20,21,38,53.125000,62.015625,49.281250,21.000
54498036,0x4,0x1,128,2,25,25,45,33.203125,36.914063,29.179688,21.000
54498049,0x4,0x2,128,4,26,26,47,17.265625,19.195313,15.238281,21.000
54498068,0x4,0x3,128,8,26,27,48,8.632813,9.966797,7.781250,21.000
54498098,0x4,0x4,128,16,26,26,47,4.316406,4.798828,3.809570,21.000
54498146,0x4,0x5,128,32,26,26,47,2.158203,2.399414,1.904785,20.950
54498228,0x4,0x6,128,64,26,26,47,1.079102,1.199707,0.952393,20.950
54498378,0x4,0x7,128,128,26,26,47,0.539551,0.599854,0.476196,20.900
54498670,0x4,0x8,128,256,26,27,48,0.269775,0.311462,0.243164,20.950
54499243,0x4,0x9,128,512,26,27,48,0.134888,0.155731,0.121582,20.950
54500381,0x4,0xA,128,1024,27,27,48,0.070038,0.077866,0.060791,20.950
54502647,0x4,0xB,128,2048,27,27,49,0.035019,0.038933,0.031029,21.000
54507161,0x4,0xC,128,4096,28,29,51,0.018158,0.020908,0.016148,20.950
54516186,0x4,0xD,128,8192,31,31,56,0.010052,0.011175,0.008865,21.000
54534231,0x4,0xE,128,16384,37,37,64,0.005999,0.006669,0.005066,21.000
54535244,0x3,0x0,256,1,42,42,76,55.781250,62.015625,49.281250,20.800
54535257,0x3,0x1,256,2,49,49,89,32.539063,36.175781,28.855469,21.000
54535270,0x3,0x2,256,4,50,51,92,16.601563,18.826172,14.914063,21.000
54535289,0x3,0x3,256,8,51,52,94,8.466797,9.597656,7.619141,20.950
54535320,0x3,0x4,256,16,50,50,92,4.150391,4.614258,3.728516,21.000
54535367,0x3,0x5,256,32,51,52,93,2.116699,2.399414,1.884521,21.000
54535449,0x3,0x6,256,64,50,51,92,1.037598,1.176636,0.932129,21.000
54535599,0x3,0x7,256,128,50,50,91,0.518799,0.576782,0.460999,21.000
54535891,0x3,0x8,256,256,51,52,94,0.264587,0.299927,0.238098,21.000
54536470,0x3,0x9,256,512,52,53,96,0.134888,0.152847,0.121582,20.950
54537613,0x3,0xA,256,1024,53,53,96,0.068741,0.076424,0.060791,20.950
54539887,0x3,0xB,256,2048,54,55,98,0.035019,0.039654,0.031029,21.000
54544424,0x3,0xC,256,4096,57,57,102,0.018482,0.020548,0.016148,21.000
54553487,0x3,0xD,256,8192,63,63,112,0.010214,0.011355,0.008865,21.000
54571597,0x3,0xE,256,16384,76,75,132,0.006161,0.006759,0.005224,21.000
54572611,0x2,0x0,512,1,83,83,148,55.117188,61.277344,47.984375,21.000
54572624,0x2,0x1,512,2,98,98,175,32.539063,36.175781,28.369141,21.000
54572637,0x2,0x2,512,4,102,102,182,16.933594,18.826172,14.751953,21.000
54572656,0x2,0x3,512,8,103,104,185,8.549805,9.597656,7.497559,21.000
